iucn_sid,sciname,worms_name,mapped
68001146,calumia profunda,calumia profunda,FALSE
68062225,bathophilus proximus,bathophilus proximus,FALSE
68062262,bathymicrops multispinis,bathymicrops multispinis,FALSE
68063640,eustomias dubius,eustomias dubius,FALSE
68064100,eustomias radicifilis,eustomias radicifilis,FALSE
68064111,lampadena urophaos,lampadena urophaos,FALSE
68064267,macroparalepis brevis,macroparalepis brevis,FALSE
68064271,monognathus boehlkei,monognathus boehlkei,FALSE
68064747,paralepis brevirostris,paralepis brevirostris,FALSE
68064929,pseudoscopelus obtusifrons,pseudoscopelus obtusifrons,FALSE
68202649,monognathus herringi,monognathus herringi,FALSE
68282959,acyrtus lanthanum,acyrtus lanthanum,FALSE
68283383,halieutichthys bispinosus,halieutichthys bispinosus,FALSE
68284296,halieutichthys caribbaeus,halieutichthys caribbaeus,FALSE
68284350,halieutaea fitzsimonsi,halieutaea fitzsimonsi,FALSE
68308810,hirundichthys volador,hirundichthys volador,FALSE
68308842,liopropoma olneyi,liopropoma olneyi,FALSE
68308851,liopropoma santi,liopropoma santi,FALSE
68308968,stegastes xanthurus,stegastes xanthurus,FALSE
68309086,elacatinus cayman,elacatinus cayman,FALSE
68309114,tigrigobius harveyi,tigrigobius harveyi,FALSE
68309149,elacatinus centralis,elacatinus centralis,FALSE
68324528,gerres erythrourus,gerres erythrourus,FALSE
68324675,gerres oblongus,gerres oblongus,FALSE
68324892,gerres subfasciatus,gerres subfasciatus,FALSE
68325526,acentrogobius caninus,acentrogobius caninus,FALSE
68326478,amblyeleotris japonica,amblyeleotris japonica,FALSE
68326585,ancistrogobius yanoi,ancistrogobius yanoi,FALSE
68326872,arcygobius baliurus,arcygobius baliurus,FALSE
68327714,arenigobius leftwichi,arenigobius leftwichi,FALSE
68328081,austrolethops wardi,austrolethops wardi,FALSE
68328401,bryaninops isis,bryaninops isis,FALSE
68328587,cabillus lacertops,cabillus lacertops,FALSE
68329106,cryptocentrus shigensis,cryptocentrus shigensis,FALSE
68329253,ctenogobiops crocineus,ctenogobiops crocineus,FALSE
68329324,eviota deminuta,eviota deminuta,FALSE
68329463,eviota dorsimaculata,eviota dorsimaculata,FALSE
68329587,eviota hinanoae,eviota hinanoae,FALSE
68329682,eviota irrasa,eviota irrasa,FALSE
68329725,eviota lacrimae,eviota lacrimae,FALSE
68329804,eviota lacrimosa,eviota lacrimosa,FALSE
68329897,eviota occasa,eviota occasa,FALSE
68329954,eviota piperata,eviota piperata,FALSE
68330082,exyrias ferrarisi,exyrias ferrarisi,FALSE
68330244,fusigobius longispinus,fusigobius longispinus,FALSE
68330332,gladiogobius brevispinis,gladiogobius brevispinis,FALSE
68330520,gnatholepis ophthalmotaenia,gnatholepis ophthalmotaenia,FALSE
68330671,gobiodon albofasciatus,gobiodon albofasciatus,FALSE
68330723,gobiodon ceramensis,gobiodon ceramensis,FALSE
68330883,gobiodon erythrospilus,gobiodon erythrospilus,FALSE
68330952,gobiodon heterospilos,gobiodon heterospilos,FALSE
68331297,gobiodon multilineatus,gobiodon multilineatus,FALSE
68332134,gobiodon oculolineatus,gobiodon oculolineatus,FALSE
68332344,koumansetta hectori,koumansetta hectori,FALSE
68332472,koumansetta rainfordi,koumansetta rainfordi,FALSE
68332598,oxyurichthys microlepis,oxyurichthys microlepis,FALSE
68332934,paratrypauchen microcephalus,paratrypauchen microcephalus,FALSE
68332983,pleurosicya labiata,pleurosicya labiata,FALSE
68333054,priolepis akihitoi,priolepis akihitoi,FALSE
68333211,tomiyamichthys alleni,tomiyamichthys alleni,FALSE
68333251,trimma caudipunctatum,trimma caudipunctatum,FALSE
68333279,trimma naudei,trimma naudei,FALSE
68333307,tryssogobius sarah,tryssogobius sarah,FALSE
68333312,valenciennea wardii,valenciennea wardii,FALSE
68377310,gobitrichinotus radiocularis,gobitrichinotus radiocularis,FALSE
68377344,kraemeria bryani,kraemeria bryani,FALSE
68377359,kraemeria cunicularia,kraemeria cunicularia,FALSE
68383670,microcanthus strigatus,microcanthus strigatus,FALSE
68396826,equulites leuciscus,equulites leuciscus,FALSE
68398868,lutjanus timoriensis,lutjanus timoriensis,FALSE
68399571,branchiostegus ilocanus,branchiostegus ilocanus,FALSE
68400327,branchiostegus vittatus,branchiostegus vittatus,FALSE
68438250,dicologlossa hexophthalma,dicologlossa hexophthalma,FALSE
68527310,hippocampus planifrons,hippocampus planifrons,TRUE
69115853,awaous jayakari,awaous jayakari,FALSE
69128053,gunnellichthys curiosus,gunnellichthys curiosus,FALSE
69128107,gunnellichthys pleurotaenia,gunnellichthys pleurotaenia,FALSE
69128212,gunnellichthys grandoculis,gunnellichthys grandoculis,FALSE
69128289,gunnellichthys monostigma,gunnellichthys monostigma,FALSE
69128478,nemateleotris decora,nemateleotris decora,FALSE
69128541,nemateleotris helfrichi,nemateleotris helfrichi,FALSE
69130199,parioglossus caeruleolineatus,parioglossus caeruleolineatus,FALSE
69130229,parioglossus nudus,parioglossus nudus,FALSE
69130241,parioglossus philippinus,parioglossus philippinus,FALSE
69130281,parioglossus verticalis,parioglossus verticalis,FALSE
69130320,paragunnellichthys seychellensis,paragunnellichthys seychellensis,FALSE
69179175,ptereleotris brachyptera,ptereleotris brachyptera,FALSE
69179838,ptereleotris evides,ptereleotris evides,FALSE
69180312,ptereleotris grammica,ptereleotris grammica,FALSE
69180629,ptereleotris hanae,ptereleotris hanae,FALSE
69181442,ptereleotris heteroptera,ptereleotris heteroptera,FALSE
69181469,ptereleotris kallista,ptereleotris kallista,FALSE
69181472,ptereleotris lineopinnis,ptereleotris lineopinnis,FALSE
69181491,ptereleotris melanopogon,ptereleotris melanopogon,FALSE
69181503,ptereleotris monoptera,ptereleotris monoptera,FALSE
69181516,ptereleotris uroditaenia,ptereleotris uroditaenia,FALSE
69181519,ptereleotris zebra,ptereleotris zebra,FALSE
69181822,mulloidichthys mimicus,mulloidichthys mimicus,FALSE
69181847,mulloidichthys pfluegeri,mulloidichthys pfluegeri,FALSE
69181884,mulloidichthys vanicolensis,mulloidichthys vanicolensis,FALSE
69181934,parupeneus barberinoides,parupeneus barberinoides,FALSE
69181941,parupeneus barberinus,parupeneus barberinus,FALSE
69181948,parupeneus chrysonemus,parupeneus chrysonemus,FALSE
69181969,parupeneus ciliatus,parupeneus ciliatus,FALSE
69182011,parupeneus cyclostomus,parupeneus cyclostomus,FALSE
69182150,parupeneus forsskali,parupeneus forsskali,FALSE
69182291,parupeneus insularis,parupeneus insularis,FALSE
69182614,parupeneus indicus,parupeneus indicus,FALSE
69182673,parupeneus jansenii,parupeneus jansenii,FALSE
69182687,parupeneus louise,parupeneus louise,FALSE
69182717,parupeneus moffitti,parupeneus moffitti,FALSE
69182861,parupeneus pleurostigma,parupeneus pleurostigma,FALSE
69182988,parupeneus porphyreus,parupeneus porphyreus,FALSE
69183023,parupeneus spilurus,parupeneus spilurus,FALSE
69183093,parupeneus trifasciatus,parupeneus trifasciatus,FALSE
69538564,upeneichthys lineatus,upeneichthys lineatus,FALSE
69538573,upeneus australiae,upeneus australiae,FALSE
69538576,upeneus francisi,upeneus francisi,FALSE
69538579,upeneus mouthami,upeneus mouthami,FALSE
69538589,upeneus taeniopterus,upeneus taeniopterus,FALSE
69539228,nemipterus balinensoides,nemipterus balinensoides,FALSE
69539262,nemipterus furcosus,nemipterus furcosus,FALSE
69539271,nemipterus hexodon,nemipterus hexodon,FALSE
69539284,nemipterus vitiensis,nemipterus vitiensis,FALSE
69539293,nemipterus zysron,nemipterus zysron,FALSE
69539322,pentapodus aureofasciatus,pentapodus aureofasciatus,FALSE
69539343,pentapodus caninus,pentapodus caninus,FALSE
69539356,pentapodus nagasakiensis,pentapodus nagasakiensis,FALSE
69539374,pentapodus trivittatus,pentapodus trivittatus,FALSE
69539421,scolopsis affinis,scolopsis affinis,FALSE
69539499,scolopsis bilineata,scolopsis bilineata,FALSE
69539506,scolopsis ciliata,scolopsis ciliata,FALSE
69539564,scolopsis lineata,scolopsis lineata,FALSE
69539571,scolopsis margaritifera,scolopsis margaritifera,FALSE
69539597,scolopsis monogramma,scolopsis monogramma,FALSE
69539604,scolopsis taenioptera,scolopsis taenioptera,FALSE
69539611,scolopsis temporalis,scolopsis temporalis,FALSE
69539627,scolopsis trilineata,scolopsis trilineata,FALSE
69544768,opistognathus solorensis,opistognathus solorensis,FALSE
69544771,opistognathus variabilis,opistognathus variabilis,FALSE
69544846,stalix histrio,stalix histrio,FALSE
69545420,acanthoplesiops indicus,acanthoplesiops indicus,FALSE
69545446,calloplesiops altivelis,calloplesiops altivelis,FALSE
69545457,plesiops coeruleolineatus,plesiops coeruleolineatus,FALSE
69545475,plesiops corallicola,plesiops corallicola,FALSE
69545534,priacanthus macracanthus,priacanthus macracanthus,FALSE
69545542,priacanthus meeki,priacanthus meeki,FALSE
69545545,priacanthus sagittarius,priacanthus sagittarius,FALSE
69545550,pristigenys meyeri,pristigenys meyeri,FALSE
69545557,pristigenys niphonia,pristigenys niphonia,FALSE
69583335,amsichthys knighti,amsichthys knighti,FALSE
69583348,cypho purpurascens,cypho purpurascens,FALSE
69583361,lubbockichthys multisquamatus,lubbockichthys multisquamatus,FALSE
69583368,lubbockichthys myersi,lubbockichthys myersi,FALSE
69583371,manonichthys polynemus,manonichthys polynemus,FALSE
69583382,ogilbyina salvati,ogilbyina salvati,FALSE
69583393,pictichromis paccagnellae,pictichromis paccagnellae,FALSE
69583400,pictichromis porphyrea,pictichromis porphyrea,FALSE
69583407,pseudochromis bitaeniatus,pseudochromis bitaeniatus,FALSE
69583414,pseudochromis cyanotaenia,pseudochromis cyanotaenia,FALSE
69583417,pseudochromis fuscus,pseudochromis fuscus,FALSE
69583420,pseudochromis jamesi,pseudochromis jamesi,FALSE
69583423,pseudochromis kolythrus,pseudochromis kolythrus,FALSE
69583426,pseudochromis marshallensis,pseudochromis marshallensis,FALSE
69583433,pseudochromis melanurus,pseudochromis melanurus,FALSE
69583436,pseudochromis moorei,pseudochromis moorei,FALSE
69583439,pseudochromis pylei,pseudochromis pylei,FALSE
69583442,pseudochromis tapeinosoma,pseudochromis tapeinosoma,FALSE
69583447,pseudoplesiops annae,pseudoplesiops annae,FALSE
69583454,pseudoplesiops howensis,pseudoplesiops howensis,FALSE
69583457,pseudoplesiops revellei,pseudoplesiops revellei,FALSE
69583460,pseudoplesiops rosae,pseudoplesiops rosae,FALSE
69583463,pseudoplesiops typus,pseudoplesiops typus,FALSE
69583466,pseudoplesiops wassi,pseudoplesiops wassi,FALSE
69584026,acanthistius cinctus,acanthistius cinctus,FALSE
69584035,aporops bilinearis,aporops bilinearis,FALSE
69584048,aulacocephalus temminckii,aulacocephalus temminckii,FALSE
69584098,belonoperca chabanaudi,belonoperca chabanaudi,FALSE
69584101,belonoperca pylei,belonoperca pylei,FALSE
69584331,caprodon krasyukovae,caprodon krasyukovae,FALSE
69584359,caprodon longimanus,caprodon longimanus,FALSE
69584395,caprodon schlegelii,caprodon schlegelii,FALSE
69584403,diploprion bifasciatum,diploprion bifasciatum,FALSE
69584408,grammistes sexlineatus,grammistes sexlineatus,FALSE
69584417,grammistops ocellatus,grammistops ocellatus,FALSE
69584420,liopropoma aurora,liopropoma aurora,FALSE
69584428,liopropoma collettei,liopropoma collettei,FALSE
69584431,liopropoma erythraeum,liopropoma erythraeum,FALSE
69584435,liopropoma flavidum,liopropoma flavidum,FALSE
69584469,liopropoma japonicum,liopropoma japonicum,FALSE
69584488,liopropoma latifasciatum,liopropoma latifasciatum,FALSE
69584519,liopropoma lemniscatum,liopropoma lemniscatum,FALSE
69584524,liopropoma lunulatum,liopropoma lunulatum,FALSE
69584537,liopropoma maculatum,liopropoma maculatum,FALSE
69584560,liopropoma mitratum,liopropoma mitratum,FALSE
69584566,liopropoma multilineatum,liopropoma multilineatum,FALSE
69584573,liopropoma pallidum,liopropoma pallidum,FALSE
69584835,liopropoma susumi,liopropoma susumi,FALSE
69585676,liopropoma swalesi,liopropoma swalesi,FALSE
69585696,liopropoma tonstrinum,liopropoma tonstrinum,FALSE
69586094,luzonichthys waitei,luzonichthys waitei,FALSE
69586372,luzonichthys whitleyi,luzonichthys whitleyi,FALSE
69586671,odontanthias borbonius,odontanthias borbonius,FALSE
69587098,odontanthias chrysostictus,odontanthias chrysostictus,FALSE
69587107,odontanthias elizabethae,odontanthias elizabethae,FALSE
69587178,odontanthias fuscipinnis,odontanthias fuscipinnis,FALSE
69587263,odontanthias katayamai,odontanthias katayamai,FALSE
69587548,plectranthias cirrhitoides,plectranthias cirrhitoides,FALSE
69587773,plectranthias fijiensis,plectranthias fijiensis,FALSE
69588014,plectranthias fourmanoiri,plectranthias fourmanoiri,FALSE
69588682,plectranthias helenae,plectranthias helenae,FALSE
69588709,plectranthias inermis,plectranthias inermis,FALSE
69588731,plectranthias kamii,plectranthias kamii,FALSE
69588764,plectranthias kelloggi,plectranthias kelloggi,FALSE
69588828,plectranthias longimanus,plectranthias longimanus,FALSE
69588900,plectranthias megalophthalmus,plectranthias megalophthalmus,FALSE
69588906,plectranthias nanus,plectranthias nanus,FALSE
69588920,plectranthias randalli,plectranthias randalli,FALSE
69588949,plectranthias retrofasciatus,plectranthias retrofasciatus,FALSE
69588952,plectranthias rubrifasciatus,plectranthias rubrifasciatus,FALSE
69588988,plectranthias taylori,plectranthias taylori,FALSE
69588992,plectranthias winniensis,plectranthias winniensis,FALSE
69589013,plectranthias yamakawai,plectranthias yamakawai,FALSE
69589017,pogonoperca punctata,pogonoperca punctata,FALSE
69589036,pseudanthias aurulentus,pseudanthias aurulentus,FALSE
69589636,pseudanthias bartlettorum,pseudanthias bartlettorum,FALSE
69590149,pseudanthias bicolor,pseudanthias bicolor,FALSE
69590390,pseudanthias calloura,pseudanthias calloura,FALSE
69590668,pseudanthias cooperi,pseudanthias cooperi,FALSE
69590742,pseudanthias dispar,pseudanthias dispar,FALSE
69590801,pseudanthias engelhardi,pseudanthias engelhardi,FALSE
69590820,pseudanthias flavicauda,pseudanthias flavicauda,FALSE
69590843,pseudanthias flavoguttatus,pseudanthias flavoguttatus,FALSE
69590885,pseudanthias fucinus,pseudanthias fucinus,FALSE
69590936,pseudanthias gibbosus,pseudanthias gibbosus,FALSE
69590949,pseudanthias hawaiiensis,pseudanthias hawaiiensis,FALSE
69590965,pseudanthias hiva,pseudanthias hiva,FALSE
69590993,pseudanthias huchtii,pseudanthias huchtii,FALSE
69591007,pseudanthias hypselosoma,pseudanthias hypselosoma,FALSE
69591014,pseudanthias lori,pseudanthias lori,FALSE
69591045,pseudanthias luzonensis,pseudanthias luzonensis,FALSE
69591058,pseudanthias mooreanus,pseudanthias mooreanus,FALSE
69591446,pseudanthias olivaceus,pseudanthias olivaceus,FALSE
69591538,pseudanthias parvirostris,pseudanthias parvirostris,FALSE
69591554,pseudanthias pascalus,pseudanthias pascalus,FALSE
69591645,pseudanthias privitera,pseudanthias privitera,FALSE
69591683,pseudanthias randalli,pseudanthias randalli,FALSE
69591708,pseudanthias rubrizonatus,pseudanthias rubrizonatus,FALSE
69591715,pseudanthias rubrolineatus,pseudanthias rubrolineatus,FALSE
69591773,pseudanthias smithvanizi,pseudanthias smithvanizi,FALSE
69591800,pseudanthias squamipinnis,pseudanthias squamipinnis,FALSE
69591811,pseudanthias thompsoni,pseudanthias thompsoni,FALSE
69591878,pseudanthias tuka,pseudanthias tuka,FALSE
69591923,pseudanthias xanthomaculatus,pseudanthias xanthomaculatus,FALSE
69591978,pseudogramma astigma,pseudogramma astigma,FALSE
69592009,pseudogramma australis,pseudogramma australis,FALSE
69592012,pseudogramma pectoralis,pseudogramma pectoralis,FALSE
69592021,pseudogramma polyacantha,pseudogramma polyacantha,FALSE
69592038,pseudogramma xantha,pseudogramma xantha,FALSE
69592051,selenanthias barroi,selenanthias barroi,FALSE
69592060,selenanthias myersi,selenanthias myersi,FALSE
69592071,serranocirrhitus latus,serranocirrhitus latus,FALSE
69592082,suttonia lineata,suttonia lineata,FALSE
69592095,trachypoma macracanthus,trachypoma macracanthus,FALSE
69689070,siganus argenteus,siganus argenteus,FALSE
69689242,siganus corallinus,siganus corallinus,FALSE
69689424,siganus doliatus,siganus doliatus,FALSE
69689554,siganus fuscescens,siganus fuscescens,FALSE
69689777,siganus guttatus,siganus guttatus,FALSE
69690025,siganus lineatus,siganus lineatus,FALSE
69690275,siganus niger,siganus niger,FALSE
69738690,siganus puellus,siganus puellus,FALSE
69738727,siganus punctatissimus,siganus punctatissimus,FALSE
69738738,siganus punctatus,siganus punctatus,FALSE
69738808,siganus randalli,siganus randalli,FALSE
69738881,siganus spinus,siganus spinus,FALSE
69738927,siganus uspi,siganus uspi,FALSE
69738933,siganus vulpinus,siganus vulpinus,FALSE
69738962,siganus woodlandi,siganus woodlandi,FALSE
69738986,sillago ciliata,sillago ciliata,FALSE
69739558,trichonotus elegans,trichonotus elegans,FALSE
69739591,trichonotus filamentosus,trichonotus filamentosus,FALSE
69739648,trichonotus setiger,trichonotus setiger,FALSE
69739731,allomicrodesmus dorotheae,allomicrodesmus dorotheae,FALSE
69739816,paraxenisthmus cerberusi,paraxenisthmus cerberusi,FALSE
69739933,rotuma lewisi,rotuma lewisi,FALSE
69740574,tyson belos,tyson belos,FALSE
69740648,xenisthmus chapmani,xenisthmus chapmani,FALSE
69740837,xenisthmus clarus,xenisthmus clarus,FALSE
69740861,xenisthmus eirospilus,xenisthmus eirospilus,FALSE
69740895,xenisthmus polyzonatus,xenisthmus polyzonatus,FALSE
69741115,zanclus cornutus,zanclus cornutus,FALSE
69741187,arnoglossus debilis,arnoglossus debilis,FALSE
69741220,arnoglossus japonicus,arnoglossus japonicus,FALSE
69741251,arnoglossus nigrifrons,arnoglossus nigrifrons,FALSE
69741345,arnoglossus oxyrhynchus,arnoglossus oxyrhynchus,FALSE
69741351,arnoglossus polyspilus,arnoglossus polyspilus,FALSE
69741708,arnoglossus septemventralis,arnoglossus septemventralis,FALSE
69741720,arnoglossus tenuis,arnoglossus tenuis,FALSE
69741856,asterorhombus cocosensis,asterorhombus cocosensis,FALSE
69741907,asterorhombus filifer,asterorhombus filifer,FALSE
69741958,asterorhombus intermedius,asterorhombus intermedius,FALSE
69742023,bothus constellatus,bothus constellatus,FALSE
69743659,chascanopsetta prorigera,chascanopsetta prorigera,FALSE
69743737,engyprosopon arenicola,engyprosopon arenicola,FALSE
69743759,engyprosopon bellonaensis,engyprosopon bellonaensis,FALSE
69743778,engyprosopon hawaiiensis,engyprosopon hawaiiensis,FALSE
69743867,engyprosopon hureaui,engyprosopon hureaui,FALSE
69743871,engyprosopon longipelvis,engyprosopon longipelvis,FALSE
69743987,engyprosopon longipterum,engyprosopon longipterum,FALSE
69744004,engyprosopon macrolepis,engyprosopon macrolepis,FALSE
69744038,engyprosopon maldivensis,engyprosopon maldivensis,FALSE
69744154,engyprosopon marquisensis,engyprosopon marquisensis,FALSE
69744177,engyprosopon raoulensis,engyprosopon raoulensis,FALSE
69744182,engyprosopon rostratum,engyprosopon rostratum,FALSE
69744195,engyprosopon septempes,engyprosopon septempes,FALSE
69744273,engyprosopon vanuatuensis,engyprosopon vanuatuensis,FALSE
69744363,engyprosopon xenandrus,engyprosopon xenandrus,FALSE
69744396,engyprosopon xystrias,engyprosopon xystrias,FALSE
69744444,grammatobothus pennatus,grammatobothus pennatus,FALSE
69745130,parabothus chlorospilus,parabothus chlorospilus,FALSE
69778452,parabothus coarctatus,parabothus coarctatus,FALSE
69778589,parabothus kiensis,parabothus kiensis,FALSE
69778885,taeniopsetta ocellata,taeniopsetta ocellata,FALSE
69778947,taeniopsetta radula,taeniopsetta radula,FALSE
69779049,tosarhombus brevis,tosarhombus brevis,FALSE
69779213,tosarhombus neocaledonicus,tosarhombus neocaledonicus,FALSE
69779346,peltorhamphus latus,peltorhamphus latus,FALSE
69779492,poecilopsetta hawaiiensis,poecilopsetta hawaiiensis,FALSE
69779572,aseraggodes auroculus,aseraggodes auroculus,FALSE
69779611,aseraggodes bahamondei,aseraggodes bahamondei,FALSE
69779638,aseraggodes borehami,aseraggodes borehami,FALSE
69779647,aseraggodes cyclurus,aseraggodes cyclurus,FALSE
69779662,aseraggodes firmisquamis,aseraggodes firmisquamis,FALSE
69779925,aseraggodes heraldi,aseraggodes heraldi,FALSE
69779937,aseraggodes holcomi,aseraggodes holcomi,FALSE
69779969,aseraggodes lateralis,aseraggodes lateralis,FALSE
69779983,aseraggodes magnoculus,aseraggodes magnoculus,FALSE
69780030,aseraggodes melanostictus,aseraggodes melanostictus,FALSE
69780099,aseraggodes ramsaii,aseraggodes ramsaii,FALSE
69780323,aseraggodes therese,aseraggodes therese,FALSE
69780344,aseraggodes whitakeri,aseraggodes whitakeri,FALSE
69780365,aseraggodes xenicus,aseraggodes xenicus,FALSE
69780520,dexillus muelleri,dexillus muelleri,FALSE
69781742,pardachirus pavoninus,pardachirus pavoninus,FALSE
69781826,pseudaesopia japonica,pseudaesopia japonica,FALSE
69781901,soleichthys heterorhinos,soleichthys heterorhinos,FALSE
69786726,dactyloptena peterseni,dactyloptena peterseni,FALSE
69786877,cociella crocodila,cociella crocodilus,FALSE
69787135,cymbacephalus beauforti,cymbacephalus beauforti,FALSE
69787355,onigocia bimaculata,onigocia bimaculata,FALSE
69787466,onigocia macrolepis,onigocia macrolepis,FALSE
69789503,onigocia oligolepis,onigocia oligolepis,FALSE
69789808,onigocia pedimacula,onigocia pedimacula,FALSE
69789961,onigocia spinosa,onigocia spinosa,FALSE
69790220,rogadius mcgroutheri,rogadius mcgroutheri,FALSE
69790273,rogadius patriciae,rogadius patriciae,FALSE
69790309,rogadius serratus,rogadius serratus,FALSE
69790438,rogadius welanderi,rogadius welanderi,FALSE
69790649,sunagocia arenicola,sunagocia arenicola,FALSE
69790740,sunagocia otaitensis,sunagocia otaitensis,FALSE
69793032,caracanthus maculatus,caracanthus maculatus,FALSE
69793068,caracanthus typicus,caracanthus typicus,FALSE
69793201,caracanthus unipinna,caracanthus unipinna,FALSE
69793403,dendrochirus barberi,dendrochirus barberi,FALSE
69793471,dendrochirus bellus,dendrochirus bellus,FALSE
69793564,dendrochirus biocellatus,dendrochirus biocellatus,FALSE
69793633,dendrochirus brachypterus,dendrochirus brachypterus,FALSE
69793953,dendrochirus zebra,dendrochirus zebra,FALSE
69794152,iracundus signifer,iracundus signifer,FALSE
69794251,neomerinthe megalepis,neomerinthe megalepis,FALSE
69797761,neomerinthe naevosa,neomerinthe naevosa,FALSE
69797998,neomerinthe rufescens,neomerinthe rufescens,FALSE
69798179,parascorpaena mcadamsi,parascorpaena mcadamsi,FALSE
69798315,parascorpaena mossambica,parascorpaena mossambica,FALSE
69798438,parascorpaena picta,parascorpaena picta,FALSE
69798514,phenacoscorpius adenensis,phenacoscorpius adenensis,FALSE
69798517,phenacoscorpius longilineatus,phenacoscorpius longilineatus,FALSE
69798558,phenacoscorpius longirostris,phenacoscorpius longirostris,FALSE
69798571,phenacoscorpius megalops,phenacoscorpius megalops,FALSE
69798762,pontinus nigerimum,pontinus nigerimum,FALSE
69798835,pontinus rhodochrous,pontinus rhodochrous,FALSE
69798967,pteroidichthys amboinensis,pteroidichthys amboinensis,FALSE
69799144,pteroidichthys noronhai,pteroidichthys noronhai,FALSE
69799447,pterois antennata,pterois antennata,FALSE
69799689,pterois mombasae,pterois mombasae,FALSE
69799861,pterois radiata,pterois radiata,FALSE
69800019,pterois sphex,pterois sphex,FALSE
69800178,rhinopias aphanes,rhinopias aphanes,FALSE
69800282,rhinopias cea,rhinopias cea,FALSE
69800391,rhinopias frondosa,rhinopias frondosa,FALSE
69800498,rhinopias xenops,rhinopias xenops,FALSE
69800704,thysanophrys chiltonae,thysanophrys chiltonae,FALSE
69917280,scorpaena bulacephala,scorpaena bulacephala,FALSE
69917385,scorpaena cardinalis,scorpaena cardinalis,FALSE
69917415,scorpaena colorata,scorpaena colorata,FALSE
69917655,scorpaena lacrimata,scorpaena lacrimata,FALSE
69917664,scorpaena pele,scorpaena pele,FALSE
69917722,scorpaenodes albaiensis,scorpaenodes albaiensis,FALSE
69917860,scorpaenodes corallinus,scorpaenodes corallinus,FALSE
69917918,scorpaenodes evides,scorpaenodes evides,FALSE
69918183,scorpaenodes guamensis,scorpaenodes guamensis,FALSE
69918242,scorpaenodes kelloggi,scorpaenodes kelloggi,FALSE
69918395,scorpaenodes minor,scorpaenodes minor,FALSE
69918402,scorpaenodes parvipinnis,scorpaenodes parvipinnis,FALSE
69918506,scorpaenodes scaber,scorpaenodes scaber,FALSE
69918527,scorpaenodes varipinnis,scorpaenodes varipinnis,FALSE
69918570,scorpaenopsis brevifrons,scorpaenopsis brevifrons,FALSE
69918587,scorpaenopsis cacopsis,scorpaenopsis cacopsis,FALSE
69918603,scorpaenopsis crenulata,scorpaenopsis crenulata,FALSE
69918624,scorpaenopsis diabolus,scorpaenopsis diabolus,FALSE
69918815,scorpaenopsis eschmeyeri,scorpaenopsis eschmeyeri,FALSE
69918902,scorpaenopsis gibbosa,scorpaenopsis gibbosa,FALSE
69918967,scorpaenopsis macrochir,scorpaenopsis macrochir,FALSE
69919009,scorpaenopsis neglecta,scorpaenopsis neglecta,FALSE
69919036,scorpaenopsis papuensis,scorpaenopsis papuensis,FALSE
69919192,scorpaenopsis pluralis,scorpaenopsis pluralis,FALSE
69919214,scorpaenopsis possi,scorpaenopsis possi,FALSE
69919230,scorpaenopsis pusilla,scorpaenopsis pusilla,FALSE
69919253,scorpaenopsis vittapinna,scorpaenopsis vittapinna,FALSE
69919266,sebastapistes ballieui,sebastapistes ballieui,FALSE
69919546,sebastapistes coniorta,sebastapistes coniorta,FALSE
69919569,sebastapistes cyanostigma,sebastapistes cyanostigma,FALSE
69919731,sebastapistes fowleri,sebastapistes fowleri,FALSE
69920041,sebastapistes galactacma,sebastapistes galactacma,FALSE
69920173,sebastapistes mauritiana,sebastapistes mauritiana,FALSE
69920296,sebastapistes strongia,sebastapistes strongia,FALSE
69920346,sebastapistes tinkhami,sebastapistes tinkhami,FALSE
69920774,erosa erosa,erosa erosa,FALSE
69921147,acreichthys radiatus,acreichthys radiatus,FALSE
69921254,acreichthys tomentosus,acreichthys tomentosus,FALSE
69921994,amanses scopas,amanses scopas,FALSE
69922114,brachaluteres jacksonianus,brachaluteres jacksonianus,FALSE
69922164,brachaluteres taylori,brachaluteres taylori,FALSE
69922228,cantherhines dumerilii,cantherhines dumerilii,FALSE
70010111,cantherhines fronticinctus,cantherhines fronticinctus,FALSE
70010234,cantherhines longicaudus,cantherhines longicaudus,FALSE
70010260,cantherhines nukuhiva,cantherhines nukuhiva,FALSE
70010275,cantherhines pardalis,cantherhines pardalis,FALSE
70010402,cantherhines sandwichiensis,cantherhines sandwichiensis,FALSE
70010437,cantherhines verecundus,cantherhines verecundus,FALSE
70010557,enigmacanthus filamentosus,enigmacanthus filamentosus,FALSE
70010615,monacanthus chinensis,monacanthus chinensis,FALSE
70010721,oxymonacanthus longirostris,oxymonacanthus longirostris,FALSE
70010872,paraluteres prionurus,paraluteres prionurus,FALSE
70010936,paramonacanthus japonicus,paramonacanthus japonicus,FALSE
70010999,pervagor alternans,pervagor alternans,FALSE
70011018,pervagor aspricaudus,pervagor aspricaudus,FALSE
70011147,pervagor janthinosoma,pervagor janthinosoma,FALSE
70011154,pervagor marginalis,pervagor marginalis,FALSE
70011163,pervagor melanocephalus,pervagor melanocephalus,FALSE
70011310,pervagor nigrolineatus,pervagor nigrolineatus,FALSE
70011384,pervagor spilosoma,pervagor spilosoma,FALSE
70011518,pseudalutarius nasicornis,pseudalutarius nasicornis,FALSE
70011534,rudarius minutus,rudarius minutus,FALSE
70011608,thamnaconus modestoides,thamnaconus modestoides,FALSE
70011736,thamnaconus tessellatus,thamnaconus tessellatus,FALSE
